month,source_file,raw_min,raw_max,scaled_min,scaled_max,fill_value_count,raw_nan_count,scaled_nan_count,nodata_check_passed
2020-02,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202002.nc,0.0,1538.0,0.0,15.380000114440918,21024091,0,21024091,True
2020-03,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202003.nc,0.0,1346.0,0.0,13.460000038146973,21024091,0,21024091,True
2020-04,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202004.nc,0.0,1319.0,0.0,13.1899995803833,21024091,0,21024091,True
2020-05,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202005.nc,4.0,1365.0,0.03999999910593033,13.649999618530273,21024091,0,21024091,True
2020-06,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202006.nc,0.0,1743.0,0.0,17.43000030517578,21024091,0,21024091,True
2020-07,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202007.nc,0.0,1814.0,0.0,18.139999389648438,21024091,0,21024091,True
2020-08,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202008.nc,2.0,1797.0,0.019999999552965164,17.969999313354492,21024091,0,21024091,True
2020-09,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202009.nc,0.0,1378.0,0.0,13.779999732971191,21024091,0,21024091,True
2020-10,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202010.nc,0.0,1288.0,0.0,12.880000114440918,21024091,0,21024091,True
2020-11,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202011.nc,0.0,1283.0,0.0,12.829999923706055,21024091,0,21024091,True
2020-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202012.nc,0.0,1469.0,0.0,14.6899995803833,21024091,0,21024091,True
